date,VIX,SPY,HYG,TLT,GLD,CPER
2012-12-06,16.57999992370605,112.24716053850769,45.26922253993701,86.59961084375665,164.5,25.36000061035157
2012-12-07,15.899999618530272,112.58713409973566,45.20136673314574,85.7997295668681,165.16000366210938,25.510000228881843
2012-12-10,16.049999237060543,112.63455843169844,45.240162188231594,86.17899453849594,165.8000030517578,25.799999237060554
2012-12-11,15.569999694824217,113.40145779214986,45.28377941865949,85.52393448209057,165.64999389648438,25.690000534057624
2012-12-12,15.949999809265135,113.45680906763086,45.41959021432976,84.53097604648491,165.77000427246094,25.89999961853028
2012-12-13,16.55999946594238,112.76107672271175,45.25952939820907,84.59306408211299,164.3699951171875,25.62999916076661
2012-12-14,16.999999999999996,112.34203972002138,45.225620568291845,85.22740269531783,164.1300048828125,25.62999916076661
2012-12-17,16.340000152587887,113.66226872975402,45.40017341330842,83.95177508792298,164.44000244140625,25.54000091552735
2012-12-18,15.569999694824217,114.92727616375522,45.42441580436748,83.09671038000741,162.0800018310547,25.37999916076661
2012-12-19,17.36000061035156,114.07345508289649,45.375923392858,83.37256649996371,161.69000244140625,25.11000061035157
2012-12-20,17.67000007629394,114.72961374540073,45.53594224732619,83.38632993278173,159.72999572753906,24.620000839233406
2012-12-21,17.840000152587887,113.6882086796693,45.40501426212887,84.29653229534024,160.3300018310547,24.620000839233406
2012-12-24,17.840000152587887,113.33789728546037,45.240162188231594,84.14484461724274,160.6199951171875,24.620000839233406
2012-12-25,17.840000152587887,113.33789728546037,45.240162188231594,84.14484461724274,160.6199951171875,24.620000839233406
2012-12-26,19.479999542236325,112.86019021957924,45.349865206654314,84.44754858647102,160.77999877929688,24.620000839233406
2012-12-27,19.46999931335449,112.70890690579388,45.44247457372603,84.73081285125343,161.16000366210938,24.620000839233406
2012-12-28,22.71999931335449,111.49071345199272,45.32059123199071,85.21460819596317,160.5399932861328,25.010000228881843
2012-12-31,18.02000045776367,113.38564205209858,45.51562136342822,83.74264567718309,162.02000427246094,25.010000228881843
2013-01-01,18.02000045776367,113.38564205209858,45.51562136342822,83.74264567718309,162.02000427246094,25.010000228881843
2013-01-02,14.68000030517578,116.29170989990234,45.94469451904297,82.62310791015625,163.1699981689453,26.01000022888184
2013-01-03,14.5600004196167,116.02896118164062,45.80332946777344,81.50358581542969,161.1999969482422,25.93000030517578
2013-01-04,13.829999923706056,116.53849792480467,45.83258819580078,81.82145690917969,160.44000244140625,25.76000022888184
2013-01-07,13.789999961853027,116.22006225585938,45.87158966064453,81.85601806640625,159.42999267578125,25.600000381469727
2013-01-08,13.619999885559082,115.88558197021484,45.83744430541992,82.39507293701172,160.55999755859375,25.600000381469727
2013-01-09,13.8100004196167,116.18028259277344,45.92520904541016,82.31900787353516,160.49000549316406,25.600000381469727
2013-01-10,13.489999771118164,117.10386657714844,46.003196716308594,82.09098052978516,161.97999572753906,25.600000381469727
2013-01-11,13.359999656677246,117.09585571289062,46.08610153198242,82.82352447509766,161.05999755859375,25.5
2013-01-14,13.520000457763672,117.01622772216795,46.02271270751953,82.59546661376953,161.5399932861328,25.5
2013-01-15,13.550000190734863,117.09585571289062,46.032493591308594,82.97550964355469,162.55999755859375,25.5
2013-01-16,13.420000076293944,117.07991790771484,45.95446395874024,83.1482925415039,162.64999389648438,25.200000762939453
2013-01-17,13.56999969482422,117.8363265991211,46.120243072509766,82.31900787353516,163.35000610351562,25.530000686645508
2013-01-18,12.460000038146973,118.09900665283205,46.183631896972656,82.9548110961914,163.08999633789062,25.65999984741211
2013-01-22,12.43000030517578,118.73603057861328,46.212886810302734,83.1137924194336,163.6699981689453,25.84000015258789
2013-01-23,12.460000038146973,118.92713165283205,46.1592903137207,82.98931121826172,163.2100067138672,25.76000022888184
2013-01-24,12.6899995803833,118.9589385986328,46.26165390014648,82.69912719726562,161.4199981689453,25.6200008392334
2013-01-25,12.890000343322754,119.62773895263672,46.247013092041016,81.5657730102539,160.64999389648438,25.459999084472656
2013-01-28,13.56999969482422,119.48440551757812,46.222652435302734,81.26863861083984,160.2899932861328,25.57999992370605
2013-01-29,13.3100004196167,119.95418548583984,46.14461898803711,80.8194580078125,160.99000549316406,25.75
2013-01-30,14.31999969482422,119.48440551757812,45.813087463378906,80.68123626708984,162.19000244140625,26.15999984741211
2013-01-31,14.279999732971191,119.18986511230467,45.67167663574219,81.07514953613281,161.1999969482422,26.15999984741211
2013-02-01,12.899999618530272,120.4159927368164,45.82314682006836,80.0223617553711,161.4499969482422,26.3799991607666
2013-02-04,14.670000076293944,119.06243896484376,45.631961822509766,81.04742431640625,162.0,26.309999465942383
2013-02-05,13.720000267028809,120.2646713256836,45.734901428222656,80.32711791992188,161.9600067138672,26.290000915527344
2013-02-06,13.40999984741211,120.3523178100586,45.666282653808594,80.9850845336914,162.38999938964844,26.290000915527344
2013-02-07,13.5,120.19303131103516,45.57805252075195,80.80500030517578,161.83999633789062,25.979999542236328
2013-02-08,13.020000457763672,120.8618392944336,45.58786010742188,81.11660766601562,161.57000732421875,25.979999542236328
2013-02-11,12.9399995803833,120.83800506591795,45.58294677734375,81.05436706542969,159.6999969482422,25.979999542236328
2013-02-12,12.640000343322754,121.03697204589844,45.73980712890625,80.85348510742188,159.88999938964844,26.0
2013-02-13,12.979999542236328,121.1404800415039,45.80841064453125,80.19551849365234,159.0500030517578,26.15999984741211
2013-02-14,12.65999984741211,121.25198364257812,45.78882598876953,80.9227294921875,158.35000610351562,26.15999984741211
2013-02-15,12.460000038146973,121.10867309570312,45.793704986572266,80.68724822998047,155.75999450683594,26.020000457763672
2013-02-19,12.3100004196167,122.01631927490234,45.83784866333008,80.28555297851562,155.3300018310547,26.020000457763672
2013-02-20,14.68000030517578,120.49560546875,45.793704986572266,80.5279769897461,151.44000244140625,25.38999938964844
2013-02-21,15.220000267028809,119.76309204101562,45.842750549316406,80.99896240234375,152.6199951171875,24.739999771118164
2013-02-22,14.170000076293944,120.93348693847656,45.95550155639648,81.05436706542969,152.97000122070312,24.649999618530277
2013-02-25,18.989999771118164,118.63255310058594,45.81335067749024,82.64728546142578,154.33999633789062,24.770000457763672
2013-02-26,16.8700008392334,119.44466400146484,46.038822174072266,82.1694107055664,156.22000122070312,24.84000015258789
2013-02-27,14.729999542236328,120.94947052001952,46.11725997924805,81.92703247070312,154.57000732421875,24.82999992370605
2013-02-28,15.510000228881836,120.7105712890625,46.09764862060547,82.07935333251953,153.0,24.82999992370605
2013-03-01,15.359999656677246,121.10867309570312,46.1893196105957,82.52637481689453,152.44000244140625,24.43000030517578
2013-03-04,14.010000228881836,121.75364685058594,46.19426345825195,82.08912658691406,152.3000030517578,24.43000030517578
2013-03-05,13.479999542236328,122.84434509277344,46.287879943847656,81.85311126708984,152.3800048828125,24.51000022888184
2013-03-06,13.529999732971191,123.01155853271484,46.258331298828125,81.11045837402344,153.22999572753906,24.309999465942383
2013-03-07,13.0600004196167,123.23444366455078,46.32732009887695,80.48579406738281,152.69000244140625,24.479999542236328
2013-03-08,12.59000015258789,123.7599868774414,46.38152313232422,79.64596557617188,152.7100067138672,24.450000762939453
2013-03-11,11.5600004196167,124.22976684570312,46.35195541381836,79.72227478027344,152.99000549316406,24.5
2013-03-12,12.270000457763672,123.9510269165039,46.33224105834961,80.2983627319336,154.19000244140625,24.729999542236328
2013-03-13,11.829999923706056,124.126220703125,46.3420524597168,80.21510314941406,153.66000366210938,24.559999465942383
2013-03-14,11.300000190734863,124.78705596923828,46.5195198059082,79.97215270996094,153.67999267578125,24.59000015258789
2013-03-15,11.300000190734863,124.62232208251952,46.51458740234375,80.34697723388672,154.0,24.479999542236328
2013-03-18,13.359999656677246,123.93455505371094,46.52444076538086,80.95772552490234,155.3800048828125,24.479999542236328
2013-03-19,14.390000343322754,123.64665222167967,46.445594787597656,81.5060806274414,156.0800018310547,23.6200008392334
2013-03-20,12.670000076293944,124.5103988647461,46.598388671875,80.59684753417969,155.3699951171875,23.920000076293945
2013-03-21,13.989999771118164,123.44676971435548,46.51458740234375,81.37417602539062,156.25,23.950000762939453
2013-03-22,13.56999969482422,124.43843841552734,46.480098724365234,81.4366683959961,155.5500030517578,24.1299991607666
2013-03-25,13.739999771118164,123.9185791015625,46.41110229492188,81.36031341552734,155.24000549316406,24.0
2013-03-26,12.770000457763672,124.91019439697266,46.494876861572266,81.45748138427734,154.72000122070312,24.030000686645508
2013-03-27,13.149999618530272,124.91019439697266,46.41601943969727,82.15155029296875,155.36000061035156,24.01000022888184
2013-03-28,12.699999809265137,125.29415130615234,46.499778747558594,81.735107421875,154.4499969482422,24.01000022888184
2013-04-01,13.579999923706056,124.79830932617188,46.58298110961914,82.35070037841797,154.6699981689453,24.01000022888184
2013-04-02,12.779999732971191,125.41400909423828,46.54836654663086,82.01683044433594,152.42999267578125,24.01000022888184
2013-04-03,14.210000038146973,124.1424560546875,46.54836654663086,82.75415802001953,150.72999572753906,23.25
2013-04-04,13.890000343322754,124.64631652832033,46.53350830078125,83.74192810058594,150.2899932861328,23.38999938964844
2013-04-05,13.920000076293944,124.08654022216795,46.578102111816406,85.43217468261719,152.80999755859375,23.239999771118164
2013-04-08,13.1899995803833,124.9262466430664,46.627662658691406,84.77831268310547,152.16000366210938,23.51000022888184
2013-04-09,12.84000015258789,125.35812377929688,46.7762565612793,84.56969451904297,153.33999633789062,23.51000022888184
2013-04-10,12.359999656677246,126.89354705810548,46.92486953735352,83.40799713134766,150.75,23.76000022888184
2013-04-11,12.239999771118164,127.30941772460938,46.92486953735352,83.5679702758789,151.0500030517578,23.68000030517578
2013-04-12,12.0600004196167,126.9975128173828,46.93973159790039,84.8131103515625,143.9499969482422,23.209999084472656
2013-04-15,17.270000457763672,124.05452728271484,46.64249420166016,85.55044555664062,131.30999755859375,22.84000015258789
2013-04-16,13.960000038146973,125.88590240478516,46.96453094482422,84.84788513183594,132.8000030517578,22.979999542236328
2013-04-17,16.510000228881836,124.04653930664062,46.89020156860352,85.41130828857422,132.8699951171875,22.1299991607666
2013-04-18,17.559999465942383,123.27073669433594,46.815879821777344,85.61998748779297,134.3000030517578,22.25
2013-04-19,14.970000267028809,124.34241485595705,46.79109191894531,85.4391098022461,135.47000122070312,21.8700008392334
2013-04-22,14.390000343322754,124.89423370361328,46.90013122558594,85.50171661376953,137.89999389648438,21.729999542236328
2013-04-23,13.479999542236328,126.18180847167967,47.083404541015625,85.20262145996094,136.8800048828125,21.3700008392334
2013-04-24,13.609999656677246,126.26179504394533,47.16762924194336,85.41822814941406,138.3699951171875,21.88999938964844
2013-04-25,13.619999885559082,126.77362823486328,47.29642105102539,85.04960632324219,141.6300048828125,22.43000030517578
2013-04-26,13.609999656677246,126.5496826171875,47.246864318847656,85.82865905761719,140.91000366210938,21.96999931335449
2013-04-29,13.710000038146973,127.39739990234376,47.336055755615234,85.51559448242188,142.3000030517578,22.209999084472656
2013-04-30,13.520000457763672,127.7012176513672,47.48466110229492,85.5643310546875,142.77000427246094,22.0
2013-05-01,14.489999771118164,126.5816650390625,47.394073486328125,86.44330596923828,141.11000061035156,21.170000076293945
2013-05-02,13.59000015258789,127.75731658935548,47.69775772094727,86.33182525634766,141.9199981689453,21.170000076293945
2013-05-03,12.850000381469728,129.05287170410156,47.77243041992188,84.2964096069336,142.08999633789062,22.84000015258789
2013-05-06,12.65999984741211,129.3806915283203,47.80231857299805,84.08722686767578,142.14999389648438,22.71999931335449
2013-05-07,12.829999923706056,130.0364990234375,47.76743316650391,83.75965881347656,140.3800048828125,22.780000686645508
2013-05-08,12.65999984741211,130.6283416748047,47.93672943115234,83.89204406738281,142.4600067138672,23.07999992370605
2013-05-09,13.130000114440918,130.2604522705078,47.797340393066406,83.67594909667969,140.80999755859375,23.030000686645508
2013-05-10,12.59000015258789,130.68431091308594,47.54838562011719,82.77676391601562,139.60000610351562,23.229999542236328
2013-05-13,12.550000190734863,130.78822326660156,47.354270935058594,82.14241790771484,138.42999267578125,23.190000534057617
2013-05-14,12.770000457763672,132.1398162841797,47.404029846191406,81.25017547607422,137.80999755859375,22.57999992370605
2013-05-15,12.8100004196167,132.85157775878906,47.40901947021485,81.79389190673828,134.6300048828125,22.270000457763672
2013-05-16,13.06999969482422,132.22776794433594,47.52347946166992,82.64432525634766,134.08999633789062,22.6200008392334
2013-05-17,12.449999809265137,133.50733947753906,47.52347946166992,81.59874725341797,131.07000732421875,22.790000915527344
2013-05-20,13.020000457763672,133.49937438964844,47.573272705078125,81.50116729736328,135.1199951171875,22.790000915527344
2013-05-21,13.369999885559082,133.69131469726562,47.66289138793945,82.14241790771484,132.8800048828125,22.950000762939453
2013-05-22,13.81999969482422,132.69961547851562,47.369178771972656,80.92255401611328,131.94000244140625,23.34000015258789
2013-05-23,14.06999969482422,132.31581115722656,47.23974990844727,81.30593872070312,134.61000061035156,23.34000015258789
2013-05-24,13.989999771118164,132.20379638671875,47.15010070800781,81.41746520996094,133.75999450683594,22.670000076293945
2013-05-28,14.479999542236328,132.99549865722656,46.97589111328125,79.35417175292969,133.49000549316406,22.809999465942383
2013-05-29,14.829999923706056,132.1317901611328,46.78672790527344,80.24639129638672,134.8300018310547,22.56999969482422
2013-05-30,14.529999732971191,132.61962890625,46.88132095336914,80.05123138427734,136.6999969482422,22.940000534057617
2013-05-31,16.299999237060547,130.71630859375,46.25899124145508,79.77936553955078,133.9199981689453,22.690000534057617
2013-06-03,16.280000686645508,131.43601989746094,46.21849060058594,80.20210266113281,136.50999450683594,22.81999969482422
2013-06-04,16.270000457763672,130.8042755126953,46.21849060058594,79.46147918701172,135.22999572753906,23.489999771118164
2013-06-05,17.5,128.97291564941406,45.81814193725586,80.5584716796875,135.52000427246094,23.440000534057617
2013-06-06,16.6299991607666,130.14053344726562,46.17843246459961,80.5095443725586,136.52999877929688,22.739999771118164
2013-06-07,15.140000343322754,131.7959442138672,46.208457946777344,79.07015228271484,133.27999877929688,22.459999084472656
2013-06-10,15.4399995803833,131.7959442138672,46.11337661743164,78.6928482055664,133.94000244140625,22.459999084472656
2013-06-11,17.06999969482422,130.43643188476562,45.828125,79.6291275024414,133.25,22.040000915527344
2013-06-12,18.59000015258789,129.35678100585938,45.86318588256836,78.49018859863281,134.25,22.200000762939453
2013-06-13,16.40999984741211,131.3240966796875,46.38860321044922,79.7199478149414,133.74000549316406,21.8799991607666
2013-06-14,17.149999618530273,130.50038146972656,46.44365692138672,79.53128051757812,134.42999267578125,21.68000030517578
2013-06-17,16.799999237060547,131.50802612304688,46.43868637084961,79.112060546875,133.77000427246094,21.68000030517578
2013-06-18,16.610000610351562,132.54766845703125,46.55374526977539,79.15398406982422,132.1300048828125,21.68000030517578
2013-06-19,16.639999389648438,130.71630859375,45.858177185058594,78.33647918701172,130.58999633789062,21.68000030517578
2013-06-20,20.489999771118164,127.4773406982422,45.40779113769531,77.05078125,123.5999984741211,20.93000030517578
2013-06-21,18.899999618530277,127.8866195678711,45.11255645751953,75.74410247802734,125.0500030517578,21.459999084472656
2013-06-24,20.11000061035156,126.2706527709961,44.55709457397461,76.05853271484375,123.93000030517578,20.84000015258789
2013-06-25,18.46999931335449,127.48463439941406,45.19259643554688,75.38077545166016,123.47000122070312,21.030000686645508
2013-06-26,17.209999084472656,128.746826171875,45.56793975830078,75.86988830566406,118.27999877929688,20.850000381469727
2013-06-27,16.860000610351562,129.5026092529297,45.78810501098633,76.64549255371094,115.94000244140624,20.850000381469727
2013-06-28,16.860000610351562,128.97193908691406,45.47782897949219,77.16954803466797,119.11000061035156,21.100000381469727
2013-07-01,16.3700008392334,129.72764587402344,45.724342346191406,77.32504272460938,121.12999725341795,21.61000061035156
2013-07-02,16.440000534057617,129.6071014404297,45.58348083496094,77.27598571777344,120.0500030517578,21.61000061035156
2013-07-03,16.200000762939453,129.66334533691406,45.68912887573242,77.04484558105469,120.73999786376952,21.65999984741211
2013-07-05,14.890000343322754,131.06227111816406,45.20117568969727,74.41864013671875,118.08999633789062,21.65999984741211
2013-07-08,14.779999732971191,131.8099822998047,45.824954986572266,75.13999938964844,119.51000213623048,21.65999984741211
2013-07-09,14.350000381469728,132.75865173339844,45.85009765625,75.21698760986328,120.62000274658205,20.93000030517578
2013-07-10,14.210000038146973,132.80690002441406,46.03126525878906,74.6286849975586,120.9499969482422,21.030000686645508
2013-07-11,14.010000228881836,134.6157684326172,46.60972595214844,75.504150390625,124.23999786376952,21.68000030517578
2013-07-12,13.84000015258789,134.67201232910156,46.56446838378906,75.4411392211914,124.12999725341795,21.530000686645508
2013-07-15,13.789999961853027,135.18663024902344,46.76069259643555,75.8403091430664,124.18000030517578,21.65999984741211
2013-07-16,14.420000076293944,134.68006896972656,46.644981384277344,76.09947204589844,124.88999938964844,21.809999465942383
2013-07-17,13.779999732971191,135.02578735351562,46.98709487915039,76.23951721191406,123.31999969482422,21.420000076293945
2013-07-18,13.770000457763672,135.76548767089844,47.26881790161133,75.28704071044922,124.01000213623048,21.440000534057617
2013-07-19,12.539999961853027,136.00665283203125,47.23860931396485,76.47758483886719,125.11000061035156,21.440000534057617
2013-07-22,12.289999961853027,136.2719268798828,47.273807525634766,76.58966064453125,128.83999633789062,21.440000534057617
2013-07-23,12.65999984741211,135.98251342773438,47.15814208984375,76.26750183105469,129.7100067138672,21.440000534057617
2013-07-24,13.18000030517578,135.48403930664062,46.76069259643555,75.30103302001953,127.4800033569336,21.799999237060547
2013-07-25,12.970000267028809,135.81369018554688,46.6550407409668,75.27301025390625,128.6699981689453,21.799999237060547
2013-07-26,12.720000267028809,135.95838928222656,46.6751708984375,75.73522186279297,128.77999877929688,21.799999237060547
2013-07-29,13.390000343322754,135.5403289794922,46.57453918457031,75.18196868896484,128.47000122070312,21.21999931335449
2013-07-30,13.390000343322754,135.5403289794922,46.63996887207031,75.15397644042969,128.1199951171875,20.86000061035156
2013-07-31,13.449999809265137,135.6368865966797,46.77579498291016,75.42710876464844,127.95999908447266,21.34000015258789
2013-08-01,12.9399995803833,137.2045135498047,46.33245468139648,73.9737548828125,126.61000061035156,21.71999931335449
2013-08-02,11.979999542236328,137.4376678466797,46.61554336547852,74.78819274902344,126.36000061035156,21.82999992370605
2013-08-05,11.84000015258789,137.23670959472656,46.37793350219727,74.21244812011719,125.6999969482422,21.700000762939453
2013-08-06,12.720000267028809,136.45684814453125,46.33245468139648,74.43011474609375,123.97000122070312,21.700000762939453
2013-08-07,12.979999542236328,136.01466369628906,46.18581771850586,74.98477172851562,124.1500015258789,21.700000762939453
2013-08-08,12.729999542236328,136.51312255859375,46.28694152832031,75.18836975097656,126.86000061035156,22.25
2013-08-09,13.40999984741211,136.11920166015625,46.29198455810547,75.3077163696289,126.86000061035156,22.549999237060547
2013-08-12,12.8100004196167,135.95838928222656,46.25154876708984,74.79524993896484,129.1300048828125,22.540000915527344
2013-08-13,12.3100004196167,136.3603973388672,46.25154876708984,73.71395111083984,127.73999786376952,22.520000457763672
2013-08-14,13.039999961853027,135.6609344482422,46.16054153442383,73.8262939453125,129.0,22.520000457763672
2013-08-15,14.729999542236328,133.76356506347656,45.92293930053711,72.82930755615234,131.69000244140625,22.61000061035156
2013-08-16,14.369999885559082,133.3213653564453,45.76620101928711,72.57658386230469,132.5800018310547,22.88999938964844
2013-08-19,15.100000381469728,132.46917724609375,45.4629135131836,71.94465637207031,132.00999450683594,22.57999992370605
2013-08-20,14.90999984741211,133.1204071044922,45.88250732421875,72.49931335449219,132.4499969482422,22.71999931335449
2013-08-21,15.9399995803833,132.30038452148438,45.71566009521485,71.7059097290039,132.07000732421875,22.649999618530277
2013-08-22,14.760000228881836,133.50631713867188,45.96337890625,72.43614959716797,132.80999755859375,22.700000762939453
2013-08-23,13.979999542236328,133.95651245117188,46.15548706054688,73.22252655029297,134.89999389648438,22.700000762939453
2013-08-26,14.989999771118164,133.45806884765625,46.16054153442383,73.58757019042969,135.4499969482422,22.6200008392334
2013-08-27,16.770000457763672,131.31149291992188,45.86228561401367,74.51441192626953,136.75,22.649999618530277
2013-08-28,16.489999771118164,131.7777099609375,46.03417205810547,73.9105453491211,136.7100067138672,22.600000381469727
2013-08-29,16.809999465942383,131.98678588867188,46.2212142944336,74.50030517578125,135.8699951171875,22.290000915527344
2013-08-30,17.010000228881836,131.5687713623047,46.18075180053711,74.41607666015625,134.6199951171875,22.06999969482422
2013-09-03,16.610000610351562,132.16368103027344,45.93681335449219,73.36646270751953,136.4199981689453,22.59000015258789
2013-09-04,15.880000114440918,133.25704956054688,46.10961151123047,73.20458221435547,134.66000366210938,22.07999992370605
2013-09-05,15.770000457763672,133.4259490966797,45.875823974609375,72.1838150024414,132.1999969482422,22.07999992370605
2013-09-06,15.850000381469728,133.490234375,46.028297424316406,72.54281616210938,134.14999389648438,22.149999618530277
2013-09-09,15.630000114440918,134.76853942871094,46.14518737792969,72.57799530029297,133.91000366210938,22.290000915527344
2013-09-10,14.529999732971191,135.76548767089844,46.30783462524414,72.0711898803711,131.74000549316406,22.21999931335449
2013-09-11,13.81999969482422,136.1915283203125,46.3687744140625,72.7117691040039,131.6999969482422,22.209999084472656
2013-09-12,14.289999961853027,135.82972717285156,46.312896728515625,72.61328887939453,127.66999816894533,22.0
2013-09-13,14.15999984741211,136.13528442382812,46.27732849121094,72.89480590820312,127.81999969482422,21.81999969482422
2013-09-16,14.380000114440918,136.92315673828125,46.53142166137695,72.4090576171875,126.4499969482422,21.950000762939453
2013-09-17,14.529999732971191,137.53414916992188,46.68391799926758,73.00743865966797,126.5,21.950000762939453
2013-09-18,13.59000015258789,139.12599182128906,47.13109588623047,73.90848541259766,132.00999450683594,22.540000915527344
2013-09-19,13.15999984741211,138.89285278320312,46.99388885498047,73.47203826904297,131.75,22.540000915527344
2013-09-20,13.119999885559082,137.92176818847656,46.9379997253418,73.85923767089844,127.95999908447266,22.440000534057617
2013-09-23,14.3100004196167,137.28359985351562,46.93292236328125,74.40131378173828,127.5500030517578,22.34000015258789
2013-09-24,14.079999923706056,136.9604034423828,46.83126449584961,75.20379638671875,127.66000366210938,22.059999465942383
2013-09-25,14.010000228881836,136.5645751953125,46.749942779541016,75.35867309570312,128.7899932861328,22.059999465942383
2013-09-26,14.0600004196167,137.0896453857422,46.72455596923828,74.83071899414062,127.79000091552734,22.440000534057617
2013-09-27,15.460000038146973,136.45948791503906,46.67372512817383,75.01372528076172,128.97000122070312,22.440000534057617
2013-09-30,16.600000381469727,135.73240661621094,46.541603088378906,74.90109252929688,128.17999267578125,22.440000534057617
2013-10-01,15.539999961853027,136.80691528320312,46.743309020996094,74.67382049560547,124.58999633789062,22.440000534057617
2013-10-02,16.600000381469727,136.67759704589844,46.76373291015625,74.78673553466797,127.05999755859376,22.530000686645508
2013-10-03,17.670000076293945,135.4174041748047,46.79438018798828,74.6667709350586,127.18000030517578,22.239999771118164
2013-10-04,16.739999771118164,136.443359375,46.87609100341797,74.61034393310547,126.52999877929688,22.420000076293945
2013-10-07,19.40999984741211,135.2638702392578,46.75350570678711,74.91375732421875,127.63999938964844,22.459999084472656
2013-10-08,20.34000015258789,133.68853759765625,46.73307037353516,74.93497467041016,127.4000015258789,22.459999084472656
2013-10-09,19.600000381469727,133.7854766845703,46.773963928222656,74.33504486083984,126.11000061035156,22.459999084472656
2013-10-10,16.479999542236328,136.6696014404297,46.98844528198242,74.45501708984375,124.2699966430664,22.459999084472656
2013-10-11,15.720000267028809,137.5501708984375,47.07526779174805,74.43388366699219,122.5999984741211,22.25
2013-10-14,16.06999969482422,138.09951782226562,47.146759033203125,73.83390045166016,122.83000183105467,22.25
2013-10-15,18.65999984741211,137.09776306152344,47.13143157958984,73.78453063964844,123.7300033569336,22.25
2013-10-16,14.710000038146973,139.01242065429688,47.381683349609375,74.70909881591797,123.54000091552734,22.25
2013-10-17,13.479999542236328,139.9415283203125,47.61152267456055,75.38668060302734,127.41999816894533,22.3799991607666
2013-10-18,13.039999961853027,140.8867645263672,47.70850372314453,75.54900360107422,126.8499984741211,22.46999931335449
2013-10-21,13.15999984741211,140.89479064941406,47.601295471191406,75.30902862548828,126.9800033569336,22.46999931335449
2013-10-22,13.329999923706056,141.71075439453125,47.744266510009766,76.14894104003906,129.33999633789062,22.46999931335449
2013-10-23,13.420000076293944,141.03211975097656,47.78512954711914,76.4454116821289,128.69000244140625,22.200000762939453
2013-10-24,13.199999809265137,141.50074768066406,47.80047225952149,76.14894104003906,129.89999389648438,22.200000762939453
2013-10-25,13.09000015258789,142.14703369140625,47.81573486328125,76.4312973022461,130.4600067138672,22.200000762939453
2013-10-28,13.3100004196167,142.3732147216797,47.80552673339844,76.17012023925781,130.55999755859375,22.200000762939453
2013-10-29,13.40999984741211,143.13267517089844,47.88214111328125,76.2689437866211,129.77000427246094,22.200000762939453
2013-10-30,13.649999618530272,142.4217071533203,47.68808364868164,75.8101806640625,129.60000610351562,22.200000762939453
2013-10-31,13.75,142.01776123046875,47.71361923217773,75.97246551513672,127.73999786376952,22.51000022888184
2013-11-01,13.279999732971191,142.35708618164062,47.63154220581055,75.15013885498047,126.9499969482422,22.51000022888184
2013-11-04,12.93000030517578,142.85797119140625,47.713626861572266,75.2209243774414,126.80999755859376,22.51000022888184
2013-11-05,13.270000457763672,142.4055938720703,47.58531951904297,74.32215118408203,126.55999755859376,22.51000022888184
2013-11-06,12.670000076293944,143.13267517089844,47.7238883972168,74.35753631591797,127.1999969482422,22.51000022888184
2013-11-07,13.90999984741211,141.3229522705078,47.75467300415039,74.98738098144531,126.16000366210938,22.0
2013-11-08,12.899999618530272,143.22955322265625,47.672550201416016,73.18275451660156,124.27999877929688,22.0
2013-11-11,12.529999732971191,143.2538299560547,47.49296188354492,72.90678405761719,123.87000274658205,22.0
2013-11-12,12.81999969482422,142.9629669189453,47.42627334594727,73.2464828491211,122.4499969482422,21.84000015258789
2013-11-13,12.520000457763672,144.11021423339844,47.605838775634766,73.51541900634766,122.8499984741211,21.459999084472656
2013-11-14,12.369999885559082,144.82923889160156,47.744415283203125,73.96831512451172,124.2699966430664,21.459999084472656
2013-11-15,12.1899995803833,145.4593505859375,47.81626510620117,74.11698913574219,124.31999969482422,21.540000915527344
2013-11-18,13.100000381469728,144.95040893554688,47.67767333984375,74.56275177001953,122.9000015258789,21.399999618530277
2013-11-19,13.390000343322754,144.63523864746094,47.65717315673828,73.99662017822266,122.9499969482422,21.479999542236328
2013-11-20,13.399999618530272,144.18283081054688,47.6109733581543,72.73694610595703,120.12000274658205,21.479999542236328
2013-11-21,12.65999984741211,145.3462371826172,47.77522277832031,72.857177734375,119.94000244140624,21.479999542236328
2013-11-22,12.260000228881836,146.07334899902344,47.811153411865234,73.53658294677734,119.91999816894533,21.780000686645508
2013-11-25,12.789999961853027,145.9279327392578,47.8829460144043,73.74893188476562,120.45999908447266,21.850000381469727
2013-11-26,12.8100004196167,145.96827697753906,47.918853759765625,74.02490997314453,119.81999969482422,21.850000381469727
2013-11-27,12.979999542236328,146.3238067626953,47.88811111450195,73.89753723144531,119.45999908447266,21.850000381469727
2013-11-29,13.699999809265137,146.22683715820312,47.93942642211914,73.91873931884766,120.6999969482422,21.850000381469727
2013-12-02,14.229999542236328,145.8470916748047,47.95489501953125,73.34382629394531,117.58000183105467,21.450000762939453
2013-12-03,14.550000190734863,145.2169647216797,47.9084358215332,73.61355590820312,117.95999908447266,21.420000076293945
2013-12-04,14.699999809265137,145.2008056640625,47.78471374511719,72.91087341308594,119.95999908447266,21.86000061035156
2013-12-05,15.079999923706056,144.56260681152344,47.74861907958984,72.70501708984375,118.3000030517578,21.739999771118164
2013-12-06,13.789999961853027,146.1783905029297,47.88270568847656,73.05278778076172,118.5500030517578,21.8799991607666
2013-12-09,13.489999771118164,146.5500030517578,48.057987213134766,73.22318267822266,119.72000122070312,21.950000762939453
2013-12-10,13.90999984741211,146.0248565673828,48.057987213134766,73.74840545654297,121.81999969482422,22.0
